antecedents;consequents;antecedent support;consequent support;support;confidence;lift;representativity;leverage;conviction;zhangs_metric;jaccard;certainty;kulczynski;complexidade
frozenset({'Radio', 'Celular_Net', 'Urbano', 'Alta_Escol'});frozenset({'TV', 'Internet'});0.11389846629413863;0.7336028217017397;0.10898426663496215;0.9568545581071676;1.3043223523698428;1.0;0.025428030374081548;6.174399116364497;0.26330883231889535;0.1475717735444057;0.8380409200711335;0.5527074367976279;6
frozenset({'Celular_Net', 'Alta_Renda', 'Alta_Escol'});frozenset({'TV', 'Internet'});0.17885308920857607;0.7336028217017397;0.1710854832956842;0.9565699091513405;1.3039343372921925;1.0;0.03987835238219983;6.133930947245142;0.28385933585725104;0.23076923076923073;0.8369724066670301;0.5948912967505933;5
frozenset({'Celular_Net', 'Alta_Renda', 'Urbano'});frozenset({'TV', 'Internet'});0.20421670035271272;0.7336028217017397;0.19522054452502674;0.9559479914612846;1.3030865792524766;1.0;0.045406596907658026;6.047333302955652;0.2922796734297079;0.2628882484790266;0.8346378560759588;0.6110300164750646;5
frozenset({'Radio', 'Celular_Net', 'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.13486307613046408;0.6462568858241192;0.11346252922759878;0.8413164854540112;1.3018298201668648;1.0;0.026306337634863952;2.2292366991491153;0.2679927723978944;0.1699412358283374;0.551415962072716;0.5084426298000417;5
frozenset({'Radio', 'Celular_Net', 'Alta_Escol'});frozenset({'TV', 'Internet'});0.13486307613046408;0.7336028217017397;0.12868069591408077;0.9541580957978254;1.3006467090522678;1.0;0.02974476272139577;5.811215370185761;0.2671851150947892;0.1739433224406707;0.8279189573440239;0.5647836559697895;5
frozenset({'Celular_Net', 'Alta_Renda'});frozenset({'TV', 'Internet'});0.2341378353743114;0.7336028217017397;0.22312051678357706;0.9529451591062966;1.2989933120700765;1.0;0.051356340085844804;5.6614191704536845;0.3005411501405106;0.299643408377242;0.8233658434586705;0.6285443206800458;4
frozenset({'TV', 'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'Celular_Net', 'Internet'});0.16787540126025444;0.7139460230650339;0.15566916339713865;0.9272898961284229;1.298823533111768;1.0;0.035815188296933226;3.9341709295341394;0.27648799988593065;0.2143753752114828;0.7458168397074669;0.5726652089579112;6
frozenset({'TV', 'Alta_Escol', 'Alta_Renda'});frozenset({'Celular_Net', 'Internet'});0.1848373162128958;0.7139460230650339;0.1710854832956842;0.9256003430531732;1.2964570333755603;1.0;0.039121616471473136;3.844829246180637;0.2805170994990977;0.23510510837599388;0.7399104261929508;0.5826169908438222;5
frozenset({'Urbano', 'Alta_Escol', 'Radio', 'Internet', 'TV'});frozenset({'Celular_Net'});0.11714817897198114;0.7182657630880197;0.10898426663496215;0.9303112313937753;1.295218676989579;1.0;0.02484074047128021;4.042749535494234;0.2581742441245964;0.15002727768685215;0.752643592876513;0.5410218703868015;6
frozenset({'TV', 'Alta_Escol', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.3960686402726588;0.7182657630880197;0.3678516228748068;0.9287572543526117;1.293055164372073;1.0;0.08336907873413119;3.9545673647448543;0.37527077542440607;0.49277978339350176;0.7471278378224012;0.720447927551499;5
frozenset({'TV', 'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'Celular_Net'});0.16787540126025444;0.7182657630880197;0.15582768596678953;0.9282341831916903;1.292326922559916;1.0;0.035248532776885375;3.9257441696024618;0.2718366829616845;0.21337095723898414;0.7452712258370967;0.572592041937933;5
frozenset({'TV', 'Alta_Escol', 'Internet'});frozenset({'Celular_Net'});0.45690167637617407;0.7182657630880197;0.4234930448222566;0.92688004163414;1.2904416293618546;1.0;0.09531621358372849;3.8530415389777213;0.41442127005135937;0.5633995887594242;0.7404647757144821;0.7582424926775864;4
frozenset({'TV', 'Alta_Renda', 'Alta_Escol'});frozenset({'Celular_Net'});0.1848373162128958;0.7182657630880197;0.17128363650774778;0.926672384219554;1.2901525199190027;1.0;0.03852132053095056;3.8421300612791685;0.2758932030200758;0.2340517708220513;0.7397277072741604;0.5825703567533436;4
frozenset({'Alta_Escol', 'Urbano', 'Internet'});frozenset({'TV', 'Celular_Net'});0.42923948797210004;0.6643680894067293;0.3678516228748068;0.8569845812944327;1.2899243581366273;1.0;0.08267860435285995;2.3468232560592095;0.3937916850053236;0.5068530552066838;0.5738920698786656;0.7053355261518692;5
frozenset({'Celular_Net', 'Urbano', 'Radio'});frozenset({'TV', 'Internet'});0.1889192723814053;0.7336028217017397;0.17869456663892522;0.9458779106356199;1.2893596952659823;1.0;0.040102855346086735;4.922152515301575;0.2766940791858415;0.24023656028557733;0.7968368519887826;0.5947314030515899;5
frozenset({'Alta_Renda'});frozenset({'TV', 'Urbano', 'Internet'});0.2678635120675306;0.5931914556334958;0.20485079063131614;0.7647581003106969;1.2892264260515642;1.0;0.04595644399687718;1.729320095203272;0.30641972646409116;0.3121753835004228;0.4217380560292075;0.5550474093215697;4
frozenset({'TV', 'Alta_Escol', 'Radio', 'Internet'});frozenset({'Celular_Net'});0.13898466294138628;0.7182657630880197;0.12868069591408077;0.9258625605930995;1.2890250491859234;1.0;0.028852770928954732;3.8001614186550543;0.26041334694520124;0.1766209747606614;0.7368532833655477;0.5525086362886045;5
frozenset({'Alta_Escol', 'Urbano', 'Radio', 'Internet'});frozenset({'Celular_Net'});0.1229342527642373;0.7182657630880197;0.11346252922759878;0.9229529335912314;1.284974143307633;1.0;0.02516306435623837;3.656651058163023;0.25285929196915324;0.1559113434623972;0.7265257241957438;0.5404601348600606;5
frozenset({'Celular_Net', 'Radio'});frozenset({'TV', 'Internet'});0.2417072880751397;0.7336028217017397;0.22779693258827727;0.942449581898672;1.2846864188887253;1.0;0.05047978403047951;4.628935585302257;0.2922353403411563;0.30473968826211434;0.7839676138127329;0.6264838261176143;4
frozenset({'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'Celular_Net', 'Internet'});0.17683192644552767;0.7139460230650339;0.1621685887528237;0.9170775437023757;1.2845194371491562;1.0;0.03592013811611064;3.449656338064379;0.26908082001877504;0.22257274952406855;0.7101160515713558;0.572110795165093;5
frozenset({'Celular_Net', 'Urbano', 'Internet'});frozenset({'TV', 'Alta_Escol'});0.5774580905956486;0.49617564300717315;0.3678516228748068;0.637018735845172;1.2838573291997784;1.0;0.08133098346381645;1.388017528028452;0.5232552048567144;0.5211971475096862;0.2795480029561256;0.6891962688810525;5
frozenset({'TV', 'Alta_Escol'});frozenset({'Celular_Net', 'Urbano', 'Internet'});0.49617564300717315;0.5774580905956486;0.3678516228748068;0.7413738019169329;1.2838573291997781;1.0;0.08133098346381645;1.6337939177709946;0.43883796068451886;0.5211971475096862;0.3879277005974459;0.6891962688810525;5
frozenset({'Alta_Escol', 'Internet'});frozenset({'TV', 'Celular_Net'});0.49680973328577654;0.6643680894067293;0.4234930448222566;0.8524250159540524;1.2830613473853856;1.0;0.09342851152051845;2.274314395241753;0.4384306584820645;0.5740840227785539;0.5603070524936361;0.7449311908689374;4
frozenset({'TV', 'Celular_Net'});frozenset({'Alta_Escol', 'Internet'});0.6643680894067293;0.49680973328577654;0.4234930448222566;0.6374373657838225;1.2830613473853856;1.0;0.09342851152051845;1.3878712785780258;0.6573094899925344;0.5740840227785539;0.2794720840216739;0.7449311908689374;4
frozenset({'TV', 'Alta_Escol'});frozenset({'Celular_Net', 'Urbano'});0.49617564300717315;0.5806681726310784;0.3689612808623628;0.7436102236421726;1.2806113003796709;1.0;0.08084787693333723;1.635524759706822;0.4349192868451762;0.5212182286418093;0.38857544401880156;0.689509179525154;4
frozenset({'Celular_Net', 'Urbano'});frozenset({'TV', 'Alta_Escol'});0.5806681726310784;0.49617564300717315;0.3689612808623628;0.6354081354081353;1.2806113003796709;1.0;0.08084787693333723;1.3818859001607822;0.522552584222921;0.5212182286418093;0.2763512531073294;0.689509179525154;4
frozenset({'Alta_Escol', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.42923948797210004;0.7182657630880197;0.39448341457615027;0.9190287138768349;1.2795106785066306;1.0;0.08617538620035897;3.4794338882481823;0.38273710784648945;0.5238671648860584;0.7125969246383704;0.7341226111869277;4
frozenset({'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'Celular_Net'});0.17683192644552767;0.7182657630880197;0.16240637260729995;0.9184222321828777;1.2786663090195625;1.0;0.035394054020578436;3.4535663876408145;0.264751680219016;0.2216572912159238;0.710444251606492;0.5722656294438997;4
frozenset({'Alta_Escol', 'Radio', 'Internet'});frozenset({'Celular_Net'});0.14619743986050013;0.7182657630880197;0.13426861649427338;0.918406072106262;1.2786438102768323;1.0;0.02926000079135639;3.4528823919212535;0.2552362568397407;0.18388059701492537;0.7103868923135896;0.552670261831105;4
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'Celular_Net', 'Internet'});0.1956564815915666;0.7139460230650339;0.17845678278444893;0.9120923637836743;1.2775368645769334;1.0;0.03876861586525296;3.2540287652717237;0.2700882370628227;0.24407826982492276;0.6926886416394367;0.5810253659051594;4
frozenset({'Celular_Net'});frozenset({'Alta_Escol', 'Internet'});0.7182657630880197;0.49680973328577654;0.4552371893948401;0.63380048554403;1.2757408784087836;1.0;0.09839576720677629;1.374087749574896;0.7671831513672188;0.5991237677984667;0.27224443976785934;0.7750607405384478;3
frozenset({'Alta_Escol', 'Internet'});frozenset({'Celular_Net'});0.49680973328577654;0.7182657630880197;0.4552371893948401;0.9163209955328654;1.2757408784087834;1.0;0.09839576720677629;3.3668449894457453;0.42954280720402915;0.5991237677984667;0.7029860290168508;0.7750607405384478;3
frozenset({'Alta_Renda', 'Urbano'});frozenset({'TV', 'Celular_Net', 'Internet'});0.23152221297507233;0.6610391154440614;0.19522054452502674;0.843204382060938;1.2755741110637677;1.0;0.042175305654333334;2.1618007506285943;0.28112625047809314;0.27994998863378034;0.5374226788897051;0.5692640615340661;5
frozenset({'Urbano', 'Radio', 'Internet'});frozenset({'TV', 'Celular_Net'});0.21111243213252487;0.6643680894067293;0.17869456663892522;0.8464426506476441;1.2740567527912194;1.0;0.038438203453031866;2.185710498447865;0.2726695375116006;0.25645546581731316;0.5424828673741887;0.5577059352021327;5
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'Celular_Net'});0.1956564815915666;0.7182657630880197;0.17885308920857607;0.914117885355479;1.2726736151608253;1.0;0.038319737155092404;3.2804762444208633;0.26636950836461487;0.24331464308820355;0.6951662120093967;0.5815623635561328;3
frozenset({'Alta_Renda', 'Urbano'});frozenset({'TV', 'Celular_Net'});0.23152221297507233;0.6643680894067293;0.1954186977370903;0.8440602533378979;1.2704707929178702;1.0;0.04160272744762364;2.152317916230391;0.277028448731947;0.27898161244695896;0.5353846230340273;0.569101231417219;4
frozenset({'Celular_Net', 'Urbano', 'Alta_Escol'});frozenset({'TV', 'Internet'});0.3959497483454207;0.7336028217017397;0.3678516228748068;0.9290361325192674;1.2664020707610975;1.0;0.07738177023651244;3.7539833686571527;0.34825143506071593;0.4829344432882414;0.7336162945341677;0.7152338568706218;5
frozenset({'TV', 'Alta_Renda'});frozenset({'Urbano', 'Internet'});0.25058455197558754;0.6462568858241192;0.20485079063131614;0.8174916969792819;1.264964002568113;1.0;0.04290879843594078;1.9382302521092665;0.2795027386857274;0.29603115514575346;0.4840654257089649;0.5672360674140293;4
frozenset({'Celular_Net', 'Alta_Escol'});frozenset({'TV', 'Internet'});0.45713946023065033;0.7336028217017397;0.4234930448222566;0.9263979193758128;1.2628058289454858;1.0;0.08813424688584126;3.619424560271421;0.3833629527755583;0.5519628099173555;0.7237129871481531;0.7518381471980355;4
frozenset({'Alta_Escol', 'Radio'});frozenset({'TV', 'Celular_Net', 'Urbano', 'Internet'});0.1609796694804423;0.5365592676257283;0.10898426663496215;0.6770064007877892;1.2617551156716362;1.0;0.02260913307590423;1.4348294625794904;0.2472564442784081;0.1851727156420443;0.3030530623463557;0.44006166113693324;6
frozenset({'Radio', 'Internet'});frozenset({'TV', 'Celular_Net'});0.27198509887845285;0.6643680894067293;0.22779693258827727;0.8375346058574967;1.2606484555954554;1.0;0.047098712099299195;2.06586708735571;0.28400166832779683;0.3214944907433302;0.515941753406803;0.5902061003517978;4
frozenset({'Alta_Renda'});frozenset({'Internet', 'TV', 'Celular_Net'});0.2678635120675306;0.6610391154440614;0.22312051678357706;0.832963456132564;1.2600819477573733;1.0;0.04605225770671695;2.0292618411989274;0.2819157681353717;0.3161322926610141;0.507209971775165;0.5852467160758743;4
frozenset({'Celular_Net', 'Urbano'});frozenset({'TV', 'Internet'});0.5806681726310784;0.7336028217017397;0.5365592676257283;0.924037674037674;1.2595884948945293;1.0;0.11057945771117622;3.5069644711824868;0.4914721676992612;0.6899205055034653;0.7148531135067879;0.8277203118176053;4
frozenset({'TV', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.7336028217017397;0.5806681726310784;0.5365592676257283;0.7314029495975367;1.2595884948945293;1.0;0.11057945771117622;1.561192971928019;0.7736190131546982;0.6899205055034653;0.35946419310033484;0.8277203118176053;4
frozenset({'Alta_Escol', 'Radio'});frozenset({'TV', 'Celular_Net', 'Urbano'});0.1609796694804423;0.5390559980977292;0.10930131177426386;0.6789758739537173;1.259564639573162;1.0;0.022524255369041485;1.4358547053121344;0.2456136979693889;0.1850261639608211;0.30355070307575854;0.44087008666072863;5
frozenset({'TV', 'Urbano', 'Internet'});frozenset({'Celular_Net'});0.5931914556334958;0.7182657630880197;0.5365592676257283;0.9045296632816676;1.2593244865143631;1.0;0.11049015408784219;2.951013336667966;0.5061926241691705;0.6924257147240834;0.6611333511867096;0.8257750942760137;4
frozenset({'Celular_Net'});frozenset({'TV', 'Urbano', 'Internet'});0.7182657630880197;0.5931914556334958;0.5365592676257283;0.7470205252703598;1.2593244865143631;1.0;0.11049015408784219;1.6080693692690344;0.7309139523275476;0.6924257147240834;0.3781362799948356;0.8257750942760137;4
frozenset({'Alta_Renda'});frozenset({'TV', 'Celular_Net'});0.2678635120675306;0.6643680894067293;0.22335830063805334;0.8338511614144104;1.2551041729879395;1.0;0.045398330903971634;2.020067750400638;0.27761679602960676;0.3150891709062447;0.5049670983551562;0.5850238866007866;3
frozenset({'TV', 'Internet'});frozenset({'Celular_Net'});0.7336028217017397;0.7182657630880197;0.6610391154440614;0.9010858408513858;1.254529851147816;1.0;0.13411732491093675;2.848270048868199;0.7616020483226625;0.835880731646204;0.6489096950630211;0.9107062397812435;3
frozenset({'Celular_Net'});frozenset({'TV', 'Internet'});0.7182657630880197;0.7336028217017397;0.6610391154440614;0.9203266387111012;1.2545298511478158;1.0;0.13411732491093675;3.3436166616881327;0.7201419283759938;0.835880731646204;0.7009226531682858;0.9107062397812435;3
frozenset({'TV', 'Alta_Renda', 'Urbano'});frozenset({'Celular_Net', 'Internet'});0.2179685332699243;0.7139460230650339;0.19522054452502674;0.8956363636363637;1.2544875028385438;1.0;0.03960277704364576;2.7409353190632655;0.25940353660465876;0.264995427403303;0.6351610368019347;0.5845375823177655;5
frozenset({'TV', 'Alta_Escol', 'Radio'});frozenset({'Celular_Net', 'Urbano', 'Internet'});0.15095311695002575;0.5774580905956486;0.10898426663496215;0.7219742714623261;1.2502626306917077;1.0;0.02181516795153865;1.5197942709359533;0.23575617828773174;0.17594369801663468;0.3420162063223479;0.45535265628568916;6
frozenset({'Urbano', 'Internet'});frozenset({'TV', 'Celular_Net'});0.6462568858241192;0.6643680894067293;0.5365592676257283;0.8302569448703011;1.2496941952942202;1.0;0.10720681512481534;1.9772939183686653;0.5648286258846713;0.693170182265001;0.4942582937669509;0.8189402118768112;4
frozenset({'TV', 'Celular_Net'});frozenset({'Urbano', 'Internet'});0.6643680894067293;0.6462568858241192;0.5365592676257283;0.8076234788833214;1.2496941952942202;1.0;0.10720681512481534;1.8388060669905322;0.595307629548539;0.693170182265001;0.4561688598098644;0.8189402118768112;4
frozenset({'TV', 'Urbano', 'Radio', 'Internet'});frozenset({'Celular_Net'});0.19910434748147268;0.7182657630880197;0.17869456663892522;0.8974920382165604;1.2495264069917495;1.0;0.03568473056100302;2.7484132160112384;0.24934182744851674;0.24191211974891358;0.6361536925472596;0.5731390890707609;5
frozenset({'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'TV', 'Internet'});0.17683192644552767;0.7336028217017397;0.16201006618317282;0.9161810847153743;1.2488788996068847;1.0;0.032285665975779226;3.178246549643951;0.24209132746704565;0.21646809637278264;0.6853610994678726;0.5685113732150152;5
frozenset({'TV', 'Celular_Net', 'Urbano', 'Internet'});frozenset({'Alta_Escol'});0.5365592676257283;0.5489636587009076;0.3678516228748068;0.6855750055395524;1.2488531702844012;1.0;0.07330008420910761;1.434479921270475;0.42996944604103615;0.5125628140703516;0.30288323651520305;0.6778293739797098;5
frozenset({'Alta_Escol'});frozenset({'TV', 'Celular_Net', 'Urbano', 'Internet'});0.5489636587009076;0.5365592676257283;0.3678516228748068;0.6700837424198671;1.248853170284401;1.0;0.07330008420910761;1.404722324912125;0.44179445584780574;0.5125628140703516;0.2881155355293746;0.6778293739797098;5
frozenset({'TV', 'Alta_Renda', 'Urbano'});frozenset({'Celular_Net'});0.2179685332699243;0.7182657630880197;0.1954186977370903;0.8965454545454545;1.2482085331353703;1.0;0.03885936285879171;2.7232659103969974;0.25427597752650477;0.26378858396191085;0.6327938464686248;0.5843078188639874;4
frozenset({'TV', 'Alta_Renda'});frozenset({'Celular_Net', 'Internet'});0.25058455197558754;0.7139460230650339;0.22312051678357706;0.8904001265222203;1.2471532829605987;1.0;0.04421667245907307;2.6099845543431295;0.2644380270008539;0.30094077400042757;0.616855970148959;0.6014587365888926;4
frozenset({'TV', 'Alta_Escol', 'Radio'});frozenset({'Celular_Net', 'Urbano'});0.15095311695002575;0.5806681726310784;0.10930131177426386;0.7240745602520346;1.246967880073682;1.0;0.021647641201926943;1.5197287635092507;0.23326712405922398;0.17563522893714573;0.34198784413945654;0.45615412424286145;5
frozenset({'TV', 'Urbano', 'Celular_Net'});frozenset({'Alta_Escol'});0.5390559980977292;0.5489636587009076;0.3689612808623628;0.6844581679164828;1.2468187230029317;1.0;0.07303912790196393;1.4294026827470305;0.42946385455883346;0.5131172839506172;0.300407077676532;0.6782816395458822;4
frozenset({'Alta_Escol'});frozenset({'TV', 'Urbano', 'Celular_Net'});0.5489636587009076;0.5390559980977292;0.3689612808623628;0.6721051111752815;1.2468187230029317;1.0;0.07303912790196393;1.4057675725121652;0.43889764452805485;0.5131172839506172;0.28864485171402954;0.6782816395458822;4
frozenset({'Celular_Net', 'Radio'});frozenset({'TV', 'Urbano', 'Internet'});0.2417072880751397;0.5931914556334958;0.17869456663892522;0.7393015248401378;1.2463118236431852;1.0;0.03531586858840838;1.5604561711266096;0.2606283548021895;0.2723154970407054;0.35916175122174343;0.5202720879144569;5
frozenset({'TV_Assinatura', 'Urbano', 'Celular_Net'});frozenset({'Internet'});0.11005429398010541;0.8022430943605596;0.10997503269527999;0.9992797983435362;1.245607229738796;1.0;0.021684735345013514;274.5854634803653;0.2215626313880678;0.13707088169918497;0.9963581466137172;0.5681821112944772;4
frozenset({'TV', 'Celular_Net', 'Urbano', 'TV_Assinatura'});frozenset({'Internet'});0.10858796021083501;0.8022430943605596;0.10850869892600959;0.9992700729927008;1.2455951070406963;1.0;0.021394757716167986;270.926960726046;0.22118940534279366;0.13524326994319583;0.9963089683015668;0.5672633524574233;5
frozenset({'TV_Assinatura', 'Celular_Net'});frozenset({'Internet'});0.12507430745452383;0.8022430943605596;0.1249554155272857;0.9990494296577948;1.2453200740283126;1.0;0.024615416089964495;208.04026473270773;0.22515465397964668;0.15573446606737132;0.9951932381874018;0.5774034877380512;3
frozenset({'TV_Assinatura', 'TV', 'Celular_Net'});frozenset({'Internet'});0.12329092854595174;0.8022430943605596;0.12317203661871359;0.9990356798457087;1.2453029348192841;1.0;0.02426274059542262;205.0739111480911;0.22468404415109045;0.15351180480094834;0.9951237093280098;0.5762851175002885;4
frozenset({'TV', 'Celular_Net', 'Alta_Renda', 'Urbano'});frozenset({'Internet'});0.1954186977370903;0.8022430943605596;0.19522054452502674;0.9989860068951532;1.2452410172398063;1.0;0.03844724375651251;195.02786034162432;0.2447765197007124;0.24328328723824572;0.9948725274519838;0.6211646924264829;5
frozenset({'Celular_Net', 'Urbano', 'Alta_Escol', 'TV', 'Alta_Renda'});frozenset({'Internet'});0.15582768596678953;0.8022430943605596;0.15566916339713865;0.9989827060020344;1.245236902660146;1.0;0.030657478420095863;194.39503824353898;0.23329355180727845;0.19400404998271345;0.9948558357814298;0.5965125455120086;6
frozenset({'TV', 'Alta_Renda', 'Celular_Net'});frozenset({'Internet'});0.22335830063805334;0.8022430943605596;0.22312051678357706;0.9989354151880766;1.2451779544257637;1.0;0.043932862528588995;185.75965336397277;0.2535299608605406;0.27803842165045184;0.9946166996875224;0.6385281235402913;4
frozenset({'TV', 'Celular_Net', 'Alta_Renda', 'Alta_Escol'});frozenset({'Internet'});0.17128363650774778;0.8022430943605596;0.1710854832956842;0.9988431281813975;1.245062918213763;1.0;0.03367436873037932;170.94106923473691;0.23750917316865383;0.21320624259186088;0.9941500307417243;0.6060510162469996;5
frozenset({'Celular_Net', 'Alta_Renda', 'Urbano', 'Alta_Escol'});frozenset({'Internet'});0.16240637260729995;0.8022430943605596;0.1621685887528237;0.9985358711566619;1.2446799208069974;1.0;0.03187919784846935;135.06796655174546;0.2346968621631504;0.20208405353350783;0.9925963200192482;0.6003399110760339;5
frozenset({'Celular_Net', 'Alta_Renda', 'Urbano'});frozenset({'Internet'});0.20421670035271272;0.8022430943605596;0.203899655213411;0.9984475063070055;1.2445697735831975;1.0;0.04006821760234755;127.38016684499541;0.24693844640872836;0.2540615278257864;0.9921494842975291;0.6263047194134445;4
frozenset({'Alta_Escol'});frozenset({'Celular_Net', 'Urbano', 'Internet'});0.5489636587009076;0.5774580905956486;0.39448341457615027;0.7185965925498122;1.2444134115578487;1.0;0.0774799084163229;1.5015522137170536;0.43546054756722324;0.5389571714765282;0.334022492947797;0.7008671659475436;4
frozenset({'Celular_Net', 'Urbano', 'Internet'});frozenset({'Alta_Escol'});0.5774580905956486;0.5489636587009076;0.39448341457615027;0.6831377393452749;1.2444134115578487;1.0;0.0774799084163229;1.4234460751719897;0.46482615755604645;0.5389571714765282;0.2974795340391284;0.7008671659475436;4
frozenset({'Urbano', 'Internet'});frozenset({'Celular_Net'});0.6462568858241192;0.7182657630880197;0.5774580905956486;0.8935426503955357;1.244027902087318;1.0;0.11327389534830035;2.6464517288730787;0.5545253061980744;0.7336858006042296;0.6221355601956045;0.8487521241383991;3
frozenset({'Celular_Net'});frozenset({'Urbano', 'Internet'});0.7182657630880197;0.6462568858241192;0.5774580905956486;0.8039615978812624;1.244027902087318;1.0;0.11327389534830035;1.8044582609973723;0.6962572630642865;0.7336858006042296;0.4458170512366003;0.8487521241383991;3
frozenset({'Celular_Net', 'Alta_Renda'});frozenset({'Internet'});0.2341378353743114;0.8022430943605596;0.23366226766535886;0.997968855788761;1.2439731333358597;1.0;0.04582680610778797;97.36231654315318;0.2560827872866644;0.291088620093804;0.9897290857951518;0.6446150162459094;3
frozenset({'Celular_Net', 'Alta_Renda', 'Alta_Escol'});frozenset({'Internet'});0.17885308920857607;0.8022430943605596;0.17845678278444893;0.9977841790383337;1.243742932849591;1.0;0.034973127061815656;89.24769151508008;0.23866049832072478;0.22233743149163088;0.9887952283916382;0.6101157223799089;4
frozenset({'Alta_Renda'});frozenset({'Urbano', 'Internet'});0.2678635120675306;0.6462568858241192;0.21523401894344707;0.8035212309513241;1.2433464905006906;1.0;0.042125379808773344;1.8004139372852241;0.2673257924312982;0.307967110859087;0.4445721734925791;0.5682841943068389;3
frozenset({'Celular_Net', 'Urbano', 'Alta_Escol', 'Radio', 'TV'});frozenset({'Internet'});0.10930131177426386;0.8022430943605596;0.10898426663496215;0.9970993473531544;1.2428892867540455;1.0;0.021298044059508442;68.17669321919612;0.2194042835473758;0.13579576317218903;0.9853322308140572;0.5664743883927754;6
frozenset({'TV', 'Celular_Net', 'Urbano', 'Alta_Escol'});frozenset({'Internet'});0.3689612808623628;0.8022430943605596;0.3678516228748068;0.9969924812030075;1.2427560775673314;1.0;0.07185498321654937;65.75417112511441;0.3095481469125218;0.45789551576143256;0.9847918393177333;0.727760677690868;5
frozenset({'TV', 'Alta_Escol', 'Celular_Net'});frozenset({'Internet'});0.42491974794911425;0.8022430943605596;0.4234930448222566;0.9966424174594293;1.2423197213730068;1.0;0.08260411137265011;58.898598396281116;0.33917741583559663;0.5269490606045663;0.9830216672853265;0.7622643001687306;4
frozenset({'Alta_Escol'});frozenset({'Celular_Net', 'Urbano'});0.5489636587009076;0.5806681726310784;0.3959497483454207;0.7212676869766098;1.2421340121130764;1.0;0.0771840238066937;1.5044248828578868;0.432191089544952;0.5396748230972829;0.33529416364056275;0.7015770594315208;3
frozenset({'Celular_Net', 'Urbano'});frozenset({'Alta_Escol'});0.5806681726310784;0.5489636587009076;0.3959497483454207;0.6818864318864318;1.2421340121130764;1.0;0.0771840238066937;1.417846915407488;0.464867856545799;0.5396748230972829;0.2947052399429166;0.7015770594315208;3
frozenset({'TV', 'Radio', 'Celular_Net', 'Alta_Escol'});frozenset({'Internet'});0.12915626362303334;0.8022430943605596;0.12868069591408077;0.9963178889229825;1.2419151949411458;1.0;0.025065975329090315;53.70747962324385;0.22368196767751014;0.16030609725993583;0.9813806194776786;0.5783595076191259;5
frozenset({'Celular_Net', 'Urbano', 'Alta_Escol'});frozenset({'Internet'});0.3959497483454207;0.8022430943605596;0.39448341457615027;0.9962966670003003;1.2418887417091624;1.0;0.07683546325223511;53.3997093038826;0.32244815456967413;0.49082840236686387;0.981273306296308;0.7440111008765271;4
frozenset({'Radio', 'Celular_Net', 'Urbano', 'Alta_Escol'});frozenset({'Internet'});0.11389846629413863;0.8022430943605596;0.11346252922759878;0.9961725817675713;1.2417340688505223;1.0;0.0220882711848671;51.66848607343138;0.21969783492210745;0.14135479411474275;0.980645842833893;0.5688020938774131;5
frozenset({'Celular_Net', 'Alta_Escol'});frozenset({'Internet'});0.45713946023065033;0.8022430943605596;0.4552371893948401;0.9958387516254876;1.2413179479210557;1.0;0.0885002142650872;47.523456386477804;0.35811153868314294;0.5661130550490366;0.9789577594721302;0.7816470841563687;3
frozenset({'Alta_Escol', 'Radio', 'Celular_Net'});frozenset({'Internet'});0.13486307613046408;0.8022430943605596;0.13426861649427338;0.9955921245959447;1.2410105261043063;1.0;0.02607564498438615;44.86444999273387;0.22447898892428939;0.16724257083621286;0.9777106372604154;0.5814793108283285;4
frozenset({'TV', 'Alta_Renda'});frozenset({'Celular_Net'});0.25058455197558754;0.7182657630880197;0.22335830063805334;0.8913490431757076;1.2409738692591386;1.0;0.04337199619523843;2.5930212226993445;0.25911029759208287;0.29961192919036733;0.6143494734073189;0.6011589621087101;3
frozenset({'TV', 'Urbano', 'Celular_Net'});frozenset({'Internet'});0.5390559980977292;0.8022430943605596;0.5365592676257283;0.9953683281870314;1.2407315627695183;1.0;0.10410531567818604;42.69665762710621;0.42092724496374145;0.6667487442135329;0.9765789629545816;0.8320960595635547;4
frozenset({'Internet'});frozenset({'TV', 'Urbano', 'Celular_Net'});0.8022430943605596;0.5390559980977292;0.5365592676257283;0.668823790940078;1.2407315627695183;1.0;0.10410531567818604;1.3918391155291867;0.9811232036419394;0.6667487442135329;0.2815261556866124;0.8320960595635547;4
frozenset({'TV', 'Radio', 'Internet'});frozenset({'Celular_Net'});0.25569690484682756;0.7182657630880197;0.22779693258827727;0.8908865468071917;1.2403299622371369;1.0;0.044138600109225906;2.5820302507899133;0.26032798586735584;0.3052899936265137;0.6127078682776576;0.604017539570005;4
